id	dep	circo	inscrits	abstentions	votants	blancs	nuls	exprimes	p1_panneau	p1_sexe	p1_nom	p1_prenom	p1_nuance	p1_voix	p2_panneau	p2_sexe	p2_nom	p2_prenom	p2_nuance	p2_voix	p3_panneau	p3_sexe	p3_nom	p3_prenom	p3_nuance	p3_voix	p4_panneau	p4_sexe	p4_nom	p4_prenom	p4_nuance	p4_voix	p5_panneau	p5_sexe	p5_nom	p5_prenom	p5_nuance	p5_voix	p6_panneau	p6_sexe	p6_nom	p6_prenom	p6_nuance	p6_voix	p7_panneau	p7_sexe	p7_nom	p7_prenom	p7_nuance	p7_voix	p8_panneau	p8_sexe	p8_nom	p8_prenom	p8_nuance	p8_voix	p9_panneau	p9_sexe	p9_nom	p9_prenom	p9_nuance	p9_voix	p10_panneau	p10_sexe	p10_nom	p10_prenom	p10_nuance	p10_voix	p11_panneau	p11_sexe	p11_nom	p11_prenom	p11_nuance	p11_voix	p12_panneau	p12_sexe	p12_nom	p12_prenom	p12_nuance	p12_voix	p13_panneau	p13_sexe	p13_nom	p13_prenom	p13_nuance	p13_voix	p14_panneau	p14_sexe	p14_nom	p14_prenom	p14_nuance	p14_voix	p15_panneau	p15_sexe	p15_nom	p15_prenom	p15_nuance	p15_voix	p16_panneau	p16_sexe	p16_nom	p16_prenom	p16_nuance	p16_voix	p17_panneau	p17_sexe	p17_nom	p17_prenom	p17_nuance	p17_voix	p18_panneau	p18_sexe	p18_nom	p18_prenom	p18_nuance	p18_voix	p19_panneau	p19_sexe	p19_nom	p19_prenom	p19_nuance	p19_voix	p20_panneau	p20_sexe	p20_nom	p20_prenom	p20_nuance	p20_voix	p21_panneau	p21_sexe	p21_nom	p21_prenom	p21_nuance	p21_voix	p22_panneau	p22_sexe	p22_nom	p22_prenom	p22_nuance	p22_voix
69_06	69	06	89563	48901	40662	461	136	40065	6	M	PRIVOLT	Grégoire	DXG	107	7	F	BOUHAMI	Nadia	DXG	347	1	F	BUISSON	Katia	RDG	2632	14	M	AMARD	Gabriel	NUP	16545	9	F	ROCHE	Ingrid	ECO	490	12	M	MEZIANI	Zaïr	ECO	720	3	M	RYCKAERT	Paul	DIV	28	8	F	BOUTAYEB	Maude	DIV	224	15	M	VIEIRA	Philippe	DIV	684	4	F	WINKERMULLER	Laura	REG	183	13	F	HAZIZA	Emmanuelle	ENS	10777	2	M	SENDE	Jean-Eric	DVC	526	5	M	CHARLIEU	Clément	UDI	700	11	M	PORTA	Pierre	REC	1774	10	F	MOREL	Michèle	RN	4328																																										
69_07	69	07	70953	42704	28249	251	134	27864	10	M	SPREUX	Thomas	DXG	216	4	M	LAHMAR	Abdelkader	NUP	8603	11	M	GOMEZ	Stéphane	DVG	1496	13	M	LOUNES	Rachid	ECO	376	14	F	BOUHILA	Charlotte	ECO	270	1	F	BOUGUERRA	Monia	DIV	221	6	M	VACHON	Alain	DIV	187	7	M	GASMI	Nordine	DIV	539	3	F	KHEDHER	Anissa	ENS	4840	9	M	DOGANEL	Izzet	DVC	199	5	M	VINCENDET	Alexandre	LR	6644	8	F	PAPA	Anna	DVD	31	2	F	LUCCHESI	Geneviève	REC	1073	12	F	JONCOUR	Tiffany	RN	3169																																																
69_08	69	08	105083	49843	55240	571	202	54467	4	M	TEYSSIER	Tristan	DXG	322	9	F	BULIN	Cécile	NUP	10483	2	F	BRAUD	Pascale	DVG	1141	1	F	LAWO	Valérie	ECO	892	5	F	PELERINS	Noëlle	ECO	466	6	M	GAUDE	Joël	ECO	988	10	M	DESPRAS	Dominique	ENS	15714	8	F	SERRE	Nathalie	LR	11965	11	M	NOVE JOSSERAND	Mathieu	DSV	752	3	F	DE PENFENTENYO DE KERVÉRÉGUIN	Marie	REC	3031	7	M	DUBOIS	Antoine	RN	8713																																																																		
69_09	69	09	96646	49308	47338	552	172	46614	7	F	HELLY	Chantal	DXG	308	3	F	DUNE	Mylène	NUP	9437	8	F	PERRICHON	Elodie	ECO	1344	5	F	BAÏDA	Delphine	DIV	148	6	M	CHAVANNE	Alexandre	REG	729	4	M	MÉJEAN	Ambroise	ENS	10284	2	M	PORTIER	Alexandre	LR	12885	10	F	GIRERD	Maguy	DSV	506	9	F	DE GUERNON	Claire	REC	2473	1	M	BERTHOUX	Rémi	RN	8500																																																																								
69_10	69	10	99394	46997	52397	630	165	51602	2	M	BOMPARD	Gilles	DXG	448	4	F	EDERY	Michèle	NUP	11640	1	M	ULUBAS	Xavier	ECO	1597	9	M	RUIZ	Sébastien	ECO	497	8	M	GASSILLOUD	Thomas	ENS	18630	7	F	CRUZ	Sophie	LR	8295	6	F	CHANELET	Fatiha	DVD	598	3	M	RAMBAUD	Gerbert	DSV	4063	5	F	MARION	Agnès	REC	5834																																																																														
69_11	69	11	96576	49605	46971	605	174	46192	2	F	BROWNING	Isabelle	DXG	395	9	M	YOUSFI	Abdel	NUP	9979	5	M	ALLALI	Mohsen	DVG	246	4	M	MARTINON	Alexis	ECO	413	8	F	SPENNATO	Sophie	ECO	1552	3	M	CHIRAT	Christophe	DIV	404	10	M	FUGIT	Jean-Luc	ENS	14112	6	M	VIDAL	Paul	LR	6993	11	F	ROSSOLINI	Aude	DVD	83	12	M	COMMUNAL	Pierre-Henri	DSV	596	1	M	ASCARINO	Charles	REC	2148	7	M	DULAC	Michel	RN	9271																																																												
69_12	69	12	82187	38020	44167	349	130	43688	8	F	FAURITE	Cécile	DXG	333	12	M	CHAMBON	Arthur	RDG	1341	10	M	BAUDIN	Jean-François	NUP	10062	3	F	CARRON	Lucie	ECO	259	4	F	SPENNATO	Samantha	ECO	703	11	F	BEUZIT	Céline	ECO	475	1	M	HEURTEL	Antoine	DIV	128	5	M	ISAAC-SIBILLE	Cyrille	ENS	13413	6	M	MOROGE	Jérôme	LR	9647	7	M	AMSELLEM	David	DSV	12	2	M	PIRRA	Olivier	REC	2704	9	F	ANNANI	Elodie	RN	4611																																																												
69_13	69	13	88572	47506	41066	445	150	40471	4	M	PIOT	Michel	DXG	370	2	M	PRANDT	Victor	NUP	8771	3	M	BARTHÈS	Didier	ECO	810	6	F	PERREIRA	Christina	ECO	831	10	F	BRIZA	Sabrina	DIV	429	1	F	TANZILLI	Sarah	ENS	11511	9	M	GASCON	Gilles	LR	6273	7	F	CHOMETTE	Auriane	DSV	484	5	F	GIGAREL	Océane	REC	2228	8	M	PECHEREAU	Alain	RN	8764																																																																								
69_14	69	14	75861	48298	27563	436	205	26922	3	M	MINOUX	Olivier	DXG	484	9	M	BOUMERTIT	Idir	NUP	9626	4	F	SALMI	Camila	ECO	697	7	F	PALLUY	Delphine	ECO	320	5	M	OMEIR	Farid	DIV	397	6	M	AYVALI	Yalcin	DIV	343	10	M	BLEIN	Yves	ENS	6857	2	M	KESSI	Mokrane	DVC	448	11	M	EGRON	Martin	DSV	455	8	M	ATTAL	Bruno	REC	1449	1	M	MONCHAU	Damien	RN	5846																																																																		
70_01	70	01	88333	41699	46634	795	568	45271	3	M	FISCHER	Cédric	DXG	848	8	F	GIRARDOT	Sandra	NUP	8530	2	F	ERARD	Karine	ECO	659	1	F	BESSOT BALLOT	Barbara	ENS	10155	5	M	DOUSSOT	Dimitri	LR	8943	6	F	KEMPS HOUVER	Marion	DSV	897	7	M	GHILES	Philippe	REC	1798	4	M	VILLEDIEU	Antoine	RN	13441																																																																																				
70_02	70	02	89814	44184	45630	896	550	44184	1	F	APRO	Isabelle	DXG	904	2	M	GUERAIN	Patrice	NUP	9188	3	F	ROCHON	Sophie	ECO	666	4	M	LEJEUNE	Christophe	ENS	11353	7	F	COUDEREAU	Corinne	UDI	4337	8	M	BURI	Ludovic	DVD	1110	5	M	MONNIER	Maurice	REC	2053	6	M	SALMON	Emeric	RN	14573																																																																																				
71_01	71	01	74569	37625	36944	572	222	36150	1	F	KOLLER	Odile	DXG	415	2	M	MONIN	Patrick	NUP	9965	9	M	DIRX	Benjamin	ENS	13041	3	M	JUVANON	Christophe	LR	2615	4	M	LAUNOY	Manuel	DVD	623	5	M	VAUCHER	Philippe	DSV	141	6	M	ROY	Armand	DSV	747	8	F	BIZE	Myriam	REC	1694	7	M	DUTREMBLE	Aurélien	RN	6909																																																																														
71_02	71	02	77216	38243	38973	589	271	38113	8	M	DUSSAUGE	Pascal	DXG	683	5	F	VINAUGER	Céline	NUP	7627	6	F	SICARD	Maud	DIV	493	7	F	GAUTHIER	Laurence	ENS	6188	1	F	CORNELOUP	Josiane	LR	14031	4	F	VARÉLA	Chantal	DSV	539	3	F	ALBERT	Laurence	REC	1373	2	M	DAMIEN	Olivier	RN	7179																																																																																				
71_03	71	03	81163	40609	40554	822	349	39383	3	F	LUCOTTE	Julie	DXG	638	5	M	BENINGER	Richard	NUP	8346	2	F	BERTHELIER	Muriel	ECO	1499	1	M	REBEYROTTE	Rémy	ENS	12500	4	M	LANDRE	Charles	LR	4119	6	F	ROBERT	France	DSV	590	7	F	BIGOT	Anne	REC	1614	8	F	BAROIN	Sandrine	RN	10077																																																																																				
71_04	71	04	83048	43315	39733	756	280	38697	6	M	COURATIER	Claude	DXG	809	7	F	UNTERMAIER	Cécile	NUP	13144	1	F	ROBLOT	Elisabeth	ENS	7893	4	M	MICHOUX	Eric	DVD	4952	3	F	SZYCH	Nathalie	DSV	666	2	M	RAFFA	Jean	REC	1500	5	F	DELOGE	Valérie	RN	9733																																																																																										
71_05	71	05	88039	46648	41391	650	346	40395	2	M	DUFRAIGNE	Pascal	DXG	410	9	M	LARTAUT	Patrick	DXG	371	3	M	BATHIARD	Tristan-Ludovic	RDG	2061	7	M	RIBOULET	Eric	NUP	9534	5	M	CALLI	Ramazan	DVG	99	8	F	PELLETIER	Christine	ECO	611	10	M	MARGUERITTE	Louis	ENS	9578	1	M	PLATRET	Gilles	LR	8516	11	F	LE THEIX	Sonia	DSV	394	4	M	GOUBEAULT	Denis	REC	1139	6	M	SANVERT	Arnaud	RN	7682																																																																		
72_01	72	01	73499	38124	35375	827	142	34406	9	F	MAILLET	Sylvie	DXG	356	10	F	BONNET	Ghislaine	NUP	7903	4	M	FOUÉRÉ	Stéphane	DVG	519	8	M	BÉNAUD	Dylan	DVG	2903	5	F	DELPECH	Julie	ENS	8517	3	M	CORTÉS	Yves	UDI	424	7	F	LABRETTE-MÉNAGER	Fabienne	LR	6000	1	F	COLLET	Patricia	DSV	387	6	F	DUJARDIN	Brigitte	REC	1247	2	F	PICOULEAU	Edwige	RN	6150																																																																								
72_02	72	02	83265	47583	35682	870	137	34675	3	M	PICAVEZ	Vincent	DXG	88	5	M	JOVER	Serge	DXG	189	11	M	HUBERT	Thomas	DXG	304	8	F	KARAMANLI	Marietta	NUP	12667	7	F	CABARET	Muriel	DVG	2323	4	F	ZBIROU	Marylin	ECO	874	2	F	MONET	Alexandra	ENS	6517	1	M	LE FORESTIER	François	LR	2985	9	M	TROCHON	Eric	DSV	480	6	M	BESLIER	Olivier	REC	987	10	F	FURET	Angéline	RN	7261																																																																		
72_03	72	03	86562	46699	39863	838	365	38660	3	F	BRUTOUT	Maryse	DXG	669	1	F	LELOUP	Dominique	NUP	8193	7	M	BRANCHU	Laurent	DVG	2362	8	M	NOËL	Henri	DIV	181	5	M	MARTINEAU	Eric	ENS	10071	4	F	LATOUCHE	Béatrice	LR	4439	2	M	POISSON	Jérôme	DSV	828	6	F	COUDRAIN	Bernadette	REC	1347	9	M	PINÇON	Bruno	RN	10570																																																																														
72_04	72	04	80894	43915	36979	746	213	36020	7	M	NOUCHY	Thierry	DXG	412	6	F	LEBOUCHER	Elise	NUP	7878	5	F	TOLMONT	Sylvie	DVG	5574	1	M	DALIBERT	David	ECO	430	4	M	BARBET	Didier	DIV	1232	2	M	LE FLOCH-IMAD	Joachim	ENS	6876	3	M	FRANCO	Emmanuel	LR	4261	8	M	BOULAY	Stéphane	DSV	489	10	M	BUARD	Sébastien	REC	1196	9	M	DE MALHERBE	Raymond	RN	7672																																																																								
72_05	72	05	87876	47090	40786	1147	306	39333	7	F	FOUQUET	Karine	DXG	487	9	M	KOKOLO	Rabbi	NUP	7768	1	M	ROBYN	Laurent	DVG	292	2	M	LUNEL	Frédéric	DVG	3667	5	F	MANUEL	Solène	ECO	488	8	M	GADRAULT	Julien	DIV	263	10	M	GRELIER	Jean-Carles	ENS	13267	11	M	LEROSIER	Noa	LR	1619	3	F	BAYLE DE JESSÉ	Cécile	DSV	1083	4	M	DE VILMAREST	Eric	REC	1455	6	F	DE VIGNERAL	Victoria	RN	8944																																																																		
73_01	73	01	93498	46369	47129	574	213	46342	12	M	CASEJUANE	Adrien	DXG	259	9	F	GRANATA	Christel	NUP	9933	3	M	EXERTIER	Frédéric	ECO	1545	2	M	ROUSSEL	Christian	DIV	835	7	M	BARDAGI	Thierry	DIV	719	1	M	GUILHOT	Rodolphe	REG	595	6	F	FERRARI	Marina	ENS	12700	8	F	DUBOUCHET	Karine	LR	5677	10	M	CROZE	Jean-Claude	DVD	2490	5	M	CHAUVEAU	Jean-Pierre	DSV	73	11	M	LAFARGUE	Pierre	DSV	621	13	F	MILLORD	Beatrix	REC	1648	4	F	DERUEM	Manon	RN	9247																																																						
73_02	73	02	76321	40965	35356	369	184	34803	5	F	RAHALIA	Myriam	DXG	290	4	M	MORAND	Cédric	NUP	7635	8	F	BUSSY	Flora	ECO	1064	10	M	CAMUS	Bertrand	ECO	447	6	M	TROUTOT	Philippe	DIV	644	3	M	EMPEREUR	Arthur	ENS	5470	11	M	ROLLAND	Vincent	LR	10720	2	M	CHENU	Jordan	DVD	156	9	M	CICERI	Mathieu	DSV	657	7	F	WURTZ	Anne-Sophie	REC	850	1	M	BERNARD	Brice	RN	6870																																																																		
73_03	73	03	74446	35242	39204	405	168	38631	8	F	TROUVÉ	Pascale	DXG	347	7	F	KRAWEZYNSKI	Nathalie	NUP	8793	5	F	NOWAK	Patricia	ECO	1029	6	F	SOCQUET-JUGLARD	Ghislaine	ECO	572	3	M	TROSSET	Xavier	ENS	6095	2	F	BONNIVARD	Emilie	LR	12788	4	M	THOMAZO	Vincent	DSV	623	1	M	FLORIO	Mikaël	REC	823	9	F	DAUCHY	Marie	RN	7561																																																																														
73_04	73	04	77948	37882	40066	540	199	39327	3	F	DUCRUET	Marie	DXG	366	9	M	COULOMME	Jean-François	NUP	13548	5	M	GUILLAUD	Albin	DIV	358	6	F	BOUVIER	Mireille	DIV	1590	1	M	MIGNOLA	Patrick	ENS	10306	2	M	GAUDIN	François	LR	3995	4	M	MERCIER	David	DSV	928	10	F	FELFOULI	Sonia	DSV	519	8	M	GONZALEZ	Charles	REC	1363	7	M	GARNIER	Rémi	RN	6354																																																																								
74_01	74	01	109071	55817	53254	730	256	52268	6	M	MATTEI	Jacques	DXG	377	5	F	DUVAL	Anne-Valérie	NUP	12464	1	F	BATA	Anne-Sophie	ECO	953	3	M	CHIAD	Daniel Salem	DIV	364	7	M	GIRARD-DESPROLET	William	REG	964	10	F	RIOTTON	Véronique	ENS	19000	4	F	PATTY GOMILA	Aurélia	LR	6830	2	M	BUHLER	Franck	DSV	503	8	M	JAMBARD	Guillaume	REC	2341	9	M	JOUFFREY	Didier	RN	8472																																																																								
74_02	74	02	100206	51984	48222	481	191	47550	8	M	YILDIRIM	Naci	DXG	231	13	F	FONTANA	Loris	NUP	10931	7	M	VIGARIÉ	Jean-Paul	ECO	550	14	M	SCIABBARRASI	Pascal	ECO	1621	15	M	CURDY	Christian	ECO	989	6	M	BOUSSA	Oujdi	DIV	226	11	M	PERALDI	Timothée	DIV	5	1	M	COLLOMB-PATTON	Willy	REG	1011	12	M	ARMAND	Antoine	ENS	11329	4	F	PACORET	Catherine	UDI	2473	9	M	TARDY	Lionel	DVD	9093	2	M	CORNU	Damien	DSV	253	5	F	BRANCALEONE	Sylvie	DSV	637	10	M	HIPPOMÈNE	San	REC	1856	3	F	NANCHE	Anaïs	RN	6345																																										
74_03	74	03	88200	47771	40429	554	197	39678	9	F	LEGOUHY	Jocelyne	DXG	331	10	F	VANEECKELOOT-TASSA	Fabienne	NUP	9831	7	M	JACCAZ	Joseph	ECO	581	2	M	COHEN	Albert	DIV	558	1	F	BOUVIER	Véronique	REG	1352	5	F	FERRARINI	Valérie	ENS	9087	6	F	PETEX-LEVET	Christelle	LR	9129	8	M	JOANNOT	Sébastien	REC	1513	3	M	DAGHRIR	Anis	RN	7296																																																																														
74_04	74	04	88827	51588	37239	325	103	36811	6	F	BÉDAGUE	Sophie	DXG	198	11	M	GIRAUD	Romain	DXG	100	10	M	VERVOORT	Valérian	NUP	7990	1	M	BOUVIER	Shan	ECO	1271	13	F	DAHMAL	Vanessa	ECO	399	3	M	DJONGANDEKE	Tongomo	DIV	44	4	M	YILDIRIM	Murat	DIV	188	14	M	COHARD	Alexandre	DIV	302	7	F	FERRANDI	Lea	REG	524	2	M	VIELLIARD	Antoine	ENS	7678	8	F	DUBY-MULLER	Virginie	LR	11501	5	F	VERBASCO	Véronique	DSV	673	12	M	BAILLY	Nicolas	REC	1488	9	F	LUHO	Magalie	RN	4455																																																
74_05	74	05	101794	57114	44680	575	196	43909	11	F	BALLY	Michelle	DXG	259	9	F	MARTIN-COCHER	Odile	NUP	9600	4	F	CAPELLI	Audrey	ECO	669	7	M	DUVOCELLE	Quentin	ECO	1818	6	F	LEMMO GAUD	Barbara	REG	1358	12	F	VIOLLAND	Anne-Cécile	ENS	12323	1	F	DION	Sophie	LR	5124	2	M	DUCROT	Guillaume	DVD	2257	8	M	BOUREL	Michel	DVD	619	10	F	MESSIN	Michelle	DSV	714	3	F	VICO	Céline	REC	2098	5	F	TERRENI	Jessica	RN	7070																																																												
74_06	74	06	81399	45080	36319	460	146	35713	8	M	DEMEURE	Alexandre	DXG	160	7	M	LOUNIS	Ahmed	NUP	6572	2	M	LAGARDE	Stéphane	ECO	2790	10	F	PLUMIER	Noémie	ECO	340	12	M	SOCQUET-JUGLARD	Sylvain	ECO	401	4	F	DUGERDIL	Valérie	REG	1054	3	M	ROSEREN	Xavier	ENS	11670	5	M	PRATS	Charles	UDI	1365	11	M	CHANTELOT	Xavier	LR	2347	9	F	MÉNY	Laurence	DSV	518	1	F	DUVILLARD	Virginie	REC	1643	6	M	MARTIN	Dominique	RN	6853																																																												
75_01	75	01	84562	36977	47585	442	117	47026	3	F	BOULINIER	Laurence	DXG	216	11	M	LUQUET	Thomas	NUP	12780	4	F	TOURTE	Dominique	DVG	4	12	F	PARIS	Annie	DVG	2	1	F	DELWASSE	Liliane	ECO	567	9	F	FALSE	Juliane	REG	675	5	M	MAILLARD	Sylvain	ENS	19718	7	F	CHAUMETTE	Manon	UDI	2247	6	M	BALADI	Vincent	LR	4479	10	F	LECUYER	Catherine	DVD	1977	8	M	ATTIA	David	REC	3004	2	F	CHEDHOMME	Morgane	RN	1357																																																												
75_02	75	02	74767	30690	44077	349	132	43596	6	F	JOLIVEAU	Charline	DXG	146	7	M	FRANTZ	Adrien	DXG	102	1	F	ROSSET	Marine	NUP	11890	10	F	DREYFUSS	Karine	ECO	682	3	M	ASSAYAG	Daniel	DIV	248	5	F	DE VILLEPIN	Quitterie	DIV	2362	11	F	MAGNE	Elise	DIV	550	9	M	LE GENDRE	Gilles	ENS	15547	2	M	LECOQ	Jean-Pierre	LR	7948	4	F	GILBERT	Isabelle	REC	2827	8	M	ROUGÉ	André	RN	1294																																																																		
75_03	75	03	73188	33125	40063	394	129	39540	2	M	BURTAIRE	Laurent	DXG	263	8	F	PLANTEVIN	Marguerite	DXG	124	10	F	BALAGE EL MARIKY	Léa	NUP	15285	5	F	IKUESAN	Ayodele	DVG	1625	3	M	BAFFIE	Laurent	ECO	863	4	F	MICHALET	Christine	DIV	243	7	M	GUERINI	Stanislas	ENS	12853	6	F	BOUGERET	Alix	LR	5204	9	F	FISCHER	Cécile	REC	1422	1	F	EUPHRASIE	Marie-Emilie	RN	1658																																																																								
75_04	75	04	72974	34300	38674	243	93	38338	11	M	LÉVENARD	Pierre	DXG	75	5	F	DEPRAZ	Natalie	NUP	5087	12	M	GUILLAS-CAVAN	Kevin	DVG	0	1	F	BONILLA	Dayana	ECO	393	6	F	ECLOU	Chantal	ECO	857	10	M	TOUATI	Adrien	DIV	174	4	F	PANOSYAN-BOUVET	Astrid	ENS	15730	2	M	PERREAU	Jérôme	DVC	183	9	F	FREUDBERG	Francine	DVC	1	13	F	KUSTER	Brigitte	LR	11085	3	M	BRITEL	Karim	DVD	89	8	M	SHNORHOKIAN	Garen	REC	3252	7	F	LAVENIER	Annie Marcelle Mauricette	RN	1412																																																						
75_05	75	05	79349	33988	45361	345	122	44894	8	F	DABAT	Monique	DXG	255	1	F	MEDDAH	Assia	RDG	1443	10	M	BAYOU	Julien	NUP	21942	9	M	BALLON	Jean	ECO	541	11	F	JOUVEAU	Marie-Jeanne	DIV	373	7	F	FAJGELES	Elise	ENS	13358	2	M	ABEL	Arnaud	DVC	777	3	F	GILLE	Annaëlle	UDI	1262	5	M	MAURIN	Pierre	DVD	2147	6	M	GAUTIER	Yann	REC	1519	4	F	VOGT	Marguerite	RN	1277																																																																		
75_06	75	06	80908	35276	45632	498	188	44946	7	F	GODDE	Anne-Catherine	DXG	423	11	M	DUPUY	Charles	DXG	153	4	F	CHIKIROU	Sophia	NUP	24155	2	F	BONZANI	Laurence	ECO	2084	10	M	FREMION	Yves	ECO	782	12	M	VAN DEN BROUCKE	Romain	ECO	717	9	F	BORSELLINO	Jennifer	DIV	529	3	M	BARGETON	Julien	ENS	11514	6	F	BERROUBA	Yasmin	DVC	1	8	M	MARTIN	Jean-Christophe	LR	1767	5	M	MELDENER	Victor	REC	1314	1	F	HUYNH THI (BOZZI)	Marie Rosette	RN	1507																																																												
75_07	75	07	80258	32846	47412	453	165	46794	1	F	PETIT	Aurélia	DXG	302	6	M	FLAHAUT-PREVOT	Rodrigue	RDG	1114	10	F	MECARY	Caroline	NUP	19373	3	M	MAZUEL	Philippe	DVG	982	8	M	CHAMEROY	Gaspard	ECO	848	9	M	MOULINS	Thomas	ECO	606	12	F	MOGHIR	Naïma	ECO	911	4	F	LAENG	Isabelle Dite Cindy'Lee	DIV	220	2	M	BEAUNE	Clément	ENS	16755	5	M	CLAUDIO	Louis	DVC	33	11	M	VÉRON	Aurélien	LR	2370	7	F	DELÉTANG	Constance	REC	1777	13	F	DAGUENEL (NGUYEN CONG DUC)	Anne Hélène Janine Marie	RN	1503																																																						
75_08	75	08	85265	37827	47438	504	194	46740	10	F	BERNON	Anne	DXG	259	13	F	SAS	Eva	NUP	19490	9	F	GIRAUD	Marie-Claude	DVG	1441	3	F	VOLBART	Laurence	ECO	758	6	F	KOBBI	Nezha	ECO	976	2	M	RITROVATO	Grégory	DIV	404	7	M	LUTZ	Manuel	DIV	83	12	F	AVIA	Laëtitia	ENS	13059	1	F	BLONDEL	Marie-Noelle	DVC	367	8	F	MONTANDON	Valérie	LR	5282	4	F	DUPONCEL	Crystal	DSV	405	11	M	TRUNKENWALD	Jannick	REC	2051	5	F	LANCELOT	Vanessa	RN	2165																																																						
75_09	75	09	70810	32005	38805	536	199	38070	3	F	BEDAGUE	Florence	DXG	370	7	M	GLOESS	Éric	DXG	123	13	F	ROUSSEAU	Sandrine	NUP	16332	4	M	NECHADI	Farid	DVG	379	11	M	MIERMONT	Laurent	DVG	2103	1	F	COSSART	Béatrice	ECO	699	5	M	BEYSSAC	Pierre	DIV	445	9	M	TAN	Buon	ENS	10192	2	M	OLIVIER	Jean-Baptiste	LR	2745	8	F	ROUSSEAU	Sandrine	DVD	716	12	F	LABUS	Irène	DSV	399	6	M	MEYER	David	REC	1669	10	F	ROUSSEL	Carole Isabelle Gabrielle	RN	1898																																																						
75_10	75	10	70250	32031	38219	429	162	37628	9	M	VAUTIER	Vincent	DXG	102	12	F	BAILLE	Olivia	DXG	203	2	M	ARENAS	Rodrigo	NUP	16039	7	F	MODROÑO RODRIGUEZ	Margarita	DVG	947	16	F	NGUEMBOCK	Deza	DVG	183	11	M	NORDMANN	Simon	ECO	562	14	M	HAMDANI	Khalid	ECO	0	17	F	MOORADUN RUMJAUN	Hania	ECO	248	8	F	TISSIER	Sophie	DIV	170	18	M	SELLIER	Thomas	DIV	276	1	F	LANG	Anne-Christine	ENS	11030	3	M	GOLDSTEIN	Michel Abdul Wahid	DVC	458	4	F	DENEUVE	Jacqueline	DVC	219	10	F	MUET	Myriam	UDI	1302	15	M	SHOUKRY	Habib	LR	1927	13	M	SANDO	Francis	DVD	285	5	F	HONGRE	Anne-Sophie	REC	1602	6	M	DE SAINT JUST	Wallerand	RN	2075																								
75_11	75	11	73057	29131	43926	472	140	43314	4	F	EDON-GUILLOT	Dominique	DXG	190	10	M	VINCIGUERRA	Laurent	DXG	368	6	F	POLSKI	Olivia	NUP	16274	1	F	SIMÉON ÉP EYCHART	Marie-Thérèse-Jeanne	DVG	1	2	F	LABOURDETTE	Valentine	ECO	761	9	F	LE GAC	Nolwenn	DIV	510	3	F	GATEL	Maud	ENS	16154	7	F	CARRERE-GEE	Marie-Claire	LR	5283	8	M	LAYRÉ-CASSOU	Franck	REC	2253	5	F	COUSIN	Saddia	RN	1520																																																																								
75_12	75	12	75821	31301	44520	396	135	43989	5	F	MONCHAL	Muriel	DXG	203	9	F	MALAISÉ	Céline	NUP	9829	6	M	BATTINI	Jean-Luc	ECO	635	7	M	MINEV	Michael	DIV	30	8	F	DELINOT	Annel	DIV	109	3	F	GREGOIRE	Olivia	ENS	17380	2	F	BOULEY	Chloé	UDI	2370	4	M	LORIAU	Jérôme	LR	7724	10	F	VIERNE	Sidonie	DSV	464	1	M	DE CLINCHAMP-BELLEGARDE	Benoît	REC	3441	11	F	PAGEARD	Agnès	RN	1804																																																																		
75_13	75	13	78195	34821	43374	494	153	42727	5	F	ROETHLISBERGER	Corinne	DXG	202	9	F	NIAKATÉ	Aminata	NUP	13053	4	M	DARGHAM	Pierre	DVG	257	6	F	MALLET	Maïalen	DVG	193	11	F	MOREL	Daniele	DVG	0	3	F	FUSI	Muriel	ECO	791	12	M	AMIEL	David	ENS	16267	2	M	MARINHO	Mickaël	DVC	368	8	F	TRAINAR	Nadia	DVC	4	1	M	JEANNETÉ	Nicolas	DVD	5990	13	M	BOURSE-PROVENCE	Dominique	DSV	452	7	F	EVANGELISTA	Ornella	REC	3031	10	F	BOLVIN	Isabelle	RN	2119																																																						
75_14	75	14	76056	35022	41034	273	113	40648	7	F	BOURDY	Marie	DXG	144	10	F	MAURY	Julie	NUP	4654	5	F	MATHURIN	Isabelle	DVG	0	9	F	ACHOUR	Wendy	DVG	0	6	M	DORDOIGNE	Serge	ECO	530	8	M	HADDAD	Benjamin	ENS	15964	2	F	KRATZ	Catherine	DVC	183	1	M	SZPINER	Francis	LR	13527	4	M	PILARD	Sébastien	REC	4211	3	F	DE LA BRÉLIE	Anne	RN	1435																																																																								
75_15	75	15	79102	36781	42321	376	149	41796	9	F	ZEKA LEMA	Pauline	DXG	127	12	M	NOBIN	Thierry Jean Pierre	DXG	72	13	M	CHARVILLAT	Arnaud	DXG	266	5	F	SIMONNET	Danielle	NUP	19772	8	F	EL AARAJE	Lamia	DVG	7469	1	F	TYBURCZY	Apolline	ECO	634	3	F	SYLVESTRE	Albertine	DIV	25	10	F	ADOBATI	Sandrine	DIV	274	7	M	GASSAMA	Mohamad	ENS	6616	11	M	ARAGON	Philippe	DVC	1040	6	M	DIDIER	François-Marie	LR	2517	2	M	HOUPLAIN	Philippe	REC	1387	4	F	BOULAIRE	Marie-Josée	RN	1597																																																						
